tweets,,,,,,,,,,,tweets ,,,,,username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink,,,
"BryanGator15;2015-04-29 18:11;0;3;""Guys! Presidential candidate Waka Flocka Flame is coming to Wayside tomorrow. I wonder what his thoughts are on climate change? # Jokes"";;;#;""593553306552836097"";https://twitter.com/BryanGator15/status/593553306552836097 ",,,,,,,,,,,"BryanGator15;2015-04-29 18:11;0;3;""Guys! Presidential candidate Waka Flocka Flame is coming to Wayside tomorrow. I wonder what his thoughts are on climate change? # Jokes"";;;#;""593553306552836097"";https://twitter.com/BryanGator15/status/593553306552836097  ",,,,,"BryanGator15;2015-04-29 18:11;0;3;""Guys! Presidential candidate Waka Flocka Flame is coming to Wayside tomorrow. I wonder what his thoughts are on climate change? # Jokes"";;;#;""593553306552836097"";https://twitter.com/BryanGator15/status/593553306552836097",,,
"anonatechnologi;2015-04-29 18:11;0;0;""@ curryja @ Balinteractive this will solve the problem of climate change http://www.nualgi.com/product.html"";;@ @;;""593553302597586946"";https://twitter.com/anonatechnologi/status/593553302597586946 ",,,,,,,,,,,"anonatechnologi;2015-04-29 18:11;0;0;""@ curryja @ Balinteractive this will solve the problem of climate change http://www.nualgi.com/product.html"";;@ @;;""593553302597586946"";https://twitter.com/anonatechnologi/status/593553302597586946  ",,,,,"anonatechnologi;2015-04-29 18:11;0;0;""@ curryja @ Balinteractive this will solve the problem of climate change http://www.nualgi.com/product.html"";;@ @;;""593553302597586946"";https://twitter.com/anonatechnologi/status/593553302597586946",,,
"MaggottyBread;2015-04-29 18:11;0;1;""I’m going to climate denial school: My first week inside the science of anti-science http://www.salon.com/2015/04/29/im_going_to_climate_denial_school_my_first_week_inside_the_science_of_anti_science/ … # Science # ClimateChange # LibCrib"";;;# # #;""593553302215905280"";https://twitter.com/MaggottyBread/status/593553302215905280 ",,,,,,,,,,,"MaggottyBread;2015-04-29 18:11;0;1;""I’m going to climate denial school: My first week inside the science of anti-science http://www.salon.com/2015/04/29/im_going_to_climate_denial_school_my_first_week_inside_the_science_of_anti_science/ … # Science # ClimateChange # LibCrib"";;;# # #;""593553302215905280"";https://twitter.com/MaggottyBread/status/593553302215905280  ",,,,,"MaggottyBread;2015-04-29 18:11;0;1;""I’m going to climate denial school: My first week inside the science of anti-science http://www.salon.com/2015/04/29/im_going_to_climate_denial_school_my_first_week_inside_the_science_of_anti_science/ … # Science # ClimateChange # LibCrib"";;;# # #;""593553302215905280"";https://twitter.com/MaggottyBread/status/593553302215905280",,,
"BeTheChange_Int;2015-04-29 18:11;0;0;""At summit meeting in the Vatican  @ Pontifex highlights the effects of climate change on impoverished communities. http://nyti.ms/1ExVCxl"";;@;;""593553130610012160"";https://twitter.com/BeTheChange_Int/status/593553130610012160",,,,,,,,,,,"BeTheChange_Int;2015-04-29 18:11;0;0;""At summit meeting in the Vatican  @ Pontifex highlights the effects of climate change on impoverished communities. http://nyti.ms/1ExVCxl"";;@;;""593553130610012160"";https://twitter.com/BeTheChange_Int/status/593553130610012160 ",,,,,"BeTheChange_Int;2015-04-29 18:11;0;0;""At summit meeting in the Vatican"," @ Pontifex highlights the effects of climate change on impoverished communities. http://nyti.ms/1ExVCxl"";;@;;""593553130610012160"";https://twitter.com/BeTheChange_Int/status/593553130610012160",,
"WaterTrends;2015-04-29 18:11;0;0;""NET ZERO Carbon Emissions: An Idea Whose Time Has Come » EcoWatch http://ecowatch.com/2015/04/29/net-zero-carbon-emissions/?utm_source=EcoWatch+List&utm_campaign=20eb0a8453-Top_News_4_29_2015&utm_medium=email&utm_term=0_49c7d43dc9-20eb0a8453-85909649 … # ClimateChange # COP21"";;;# #;""593553113488949248"";https://twitter.com/WaterTrends/status/593553113488949248 ",,,,,,,,,,,"WaterTrends;2015-04-29 18:11;0;0;""NET ZERO Carbon Emissions: An Idea Whose Time Has Come » EcoWatch http://ecowatch.com/2015/04/29/net-zero-carbon-emissions/?utm_source=EcoWatch+List&utm_campaign=20eb0a8453-Top_News_4_29_2015&utm_medium=email&utm_term=0_49c7d43dc9-20eb0a8453-85909649 … # ClimateChange # COP21"";;;# #;""593553113488949248"";https://twitter.com/WaterTrends/status/593553113488949248  ",,,,,"WaterTrends;2015-04-29 18:11;0;0;""NET ZERO Carbon Emissions: An Idea Whose Time Has Come » EcoWatch http://ecowatch.com/2015/04/29/net-zero-carbon-emissions/?utm_source=EcoWatch+List&utm_campaign=20eb0a8453-Top_News_4_29_2015&utm_medium=email&utm_term=0_49c7d43dc9-20eb0a8453-85909649 … # ClimateChange # COP21"";;;# #;""593553113488949248"";https://twitter.com/WaterTrends/status/593553113488949248",,,
"1Hirsty;2015-04-29 18:11;0;0;""LETTER: Time we seized control of our future # Coal # Mining # climatechange # HunterValley # NSWpol via @ newcastleherald http://www.theherald.com.au/story/3046730/letter-time-we-seized-control-of-future/?cs=315 …"";;@;# # # # #;""593553101895794689"";https://twitter.com/1Hirsty/status/593553101895794689 ",,,,,,,,,,,"1Hirsty;2015-04-29 18:11;0;0;""LETTER: Time we seized control of our future # Coal # Mining # climatechange # HunterValley # NSWpol via @ newcastleherald http://www.theherald.com.au/story/3046730/letter-time-we-seized-control-of-future/?cs=315 …"";;@;# # # # #;""593553101895794689"";https://twitter.com/1Hirsty/status/593553101895794689  ",,,,,"1Hirsty;2015-04-29 18:11;0;0;""LETTER: Time we seized control of our future # Coal # Mining # climatechange # HunterValley # NSWpol via @ newcastleherald http://www.theherald.com.au/story/3046730/letter-time-we-seized-control-of-future/?cs=315 …"";;@;# # # # #;""593553101895794689"";https://twitter.com/1Hirsty/status/593553101895794689",,,
"Kaleoiki;2015-04-29 18:10;0;0;""Exciting Via @ nprnews: Vatican Hosts Climate Change Conference Ahead Of Papal Encyclical http://n.pr/1Ekjza2"";;@;;""593553052633698305"";https://twitter.com/Kaleoiki/status/593553052633698305 ",,,,,,,,,,,"Kaleoiki;2015-04-29 18:10;0;0;""Exciting Via @ nprnews: Vatican Hosts Climate Change Conference Ahead Of Papal Encyclical http://n.pr/1Ekjza2"";;@;;""593553052633698305"";https://twitter.com/Kaleoiki/status/593553052633698305  ",,,,,"Kaleoiki;2015-04-29 18:10;0;0;""Exciting Via @ nprnews: Vatican Hosts Climate Change Conference Ahead Of Papal Encyclical http://n.pr/1Ekjza2"";;@;;""593553052633698305"";https://twitter.com/Kaleoiki/status/593553052633698305",,,
"ckc366;2015-04-29 18:10;0;0;""Scientists call for action on disease risks from climate change http://www.canberratimes.com.au/federal-politics/political-news/scientists-call-for-action-on-disease-risks-from-climate-change-20150429-1mw63g.html?stb=twt … via @ canberratimes"";;@;;""593553031825731584"";https://twitter.com/ckc366/status/593553031825731584 ",,,,,,,,,,,"ckc366;2015-04-29 18:10;0;0;""Scientists call for action on disease risks from climate change http://www.canberratimes.com.au/federal-politics/political-news/scientists-call-for-action-on-disease-risks-from-climate-change-20150429-1mw63g.html?stb=twt … via @ canberratimes"";;@;;""593553031825731584"";https://twitter.com/ckc366/status/593553031825731584  ",,,,,"ckc366;2015-04-29 18:10;0;0;""Scientists call for action on disease risks from climate change http://www.canberratimes.com.au/federal-politics/political-news/scientists-call-for-action-on-disease-risks-from-climate-change-20150429-1mw63g.html?stb=twt … via @ canberratimes"";;@;;""593553031825731584"";https://twitter.com/ckc366/status/593553031825731584",,,
"deepgreendesign;2015-04-29 18:10;4;0;""# COP21: Forest canopies buffer against # climate change http://goo.gl/wsHXsr # Trees # Eco # Environment # CdnPoli # TLOT # Design"";;;# # # # # # # #;""593553028218757120"";https://twitter.com/deepgreendesign/status/593553028218757120 ",,,,,,,,,,,"deepgreendesign;2015-04-29 18:10;4;0;""# COP21: Forest canopies buffer against # climate change http://goo.gl/wsHXsr # Trees # Eco # Environment # CdnPoli # TLOT # Design"";;;# # # # # # # #;""593553028218757120"";https://twitter.com/deepgreendesign/status/593553028218757120  ",,,,,"deepgreendesign;2015-04-29 18:10;4;0;""# COP21: Forest canopies buffer against # climate change http://goo.gl/wsHXsr # Trees # Eco # Environment # CdnPoli # TLOT # Design"";;;# # # # # # # #;""593553028218757120"";https://twitter.com/deepgreendesign/status/593553028218757120",,,
"SolarHelpOrg;2015-04-29 18:10;2;0;""Governor Brown says climate change threatens his state announces new targets http://www.bbc.com/news/world-us-canada-32525180 … # GoGreen # climatechange"";;;# #;""593552978696540161"";https://twitter.com/SolarHelpOrg/status/593552978696540161 ",,,,,,,,,,,"SolarHelpOrg;2015-04-29 18:10;2;0;""Governor Brown says climate change threatens his state announces new targets http://www.bbc.com/news/world-us-canada-32525180 … # GoGreen # climatechange"";;;# #;""593552978696540161"";https://twitter.com/SolarHelpOrg/status/593552978696540161  ",,,,,"SolarHelpOrg;2015-04-29 18:10;2;0;""Governor Brown says climate change threatens his state announces new targets http://www.bbc.com/news/world-us-canada-32525180 … # GoGreen # climatechange"";;;# #;""593552978696540161"";https://twitter.com/SolarHelpOrg/status/593552978696540161",,,
"GreenL4L;2015-04-29 18:10;0;0;""More than half of hot extremes due to climate change http://fb.me/3JZew5fuj"";;;;""593552891325054976"";https://twitter.com/GreenL4L/status/593552891325054976 ",,,,,,,,,,,"GreenL4L;2015-04-29 18:10;0;0;""More than half of hot extremes due to climate change http://fb.me/3JZew5fuj"";;;;""593552891325054976"";https://twitter.com/GreenL4L/status/593552891325054976  ",,,,,"GreenL4L;2015-04-29 18:10;0;0;""More than half of hot extremes due to climate change http://fb.me/3JZew5fuj"";;;;""593552891325054976"";https://twitter.com/GreenL4L/status/593552891325054976",,,
"routefifty;2015-04-29 18:10;0;0;""Gov. Jerry Brown’s # emissions executive order aims to inspire state leaders on climate change. http://bit.ly/1dudAGV pic.twitter.com/qujtXmVQUH"";;;#;""593552858894569472"";https://twitter.com/routefifty/status/593552858894569472 ",,,,,,,,,,,"routefifty;2015-04-29 18:10;0;0;""Gov. Jerry Brown’s # emissions executive order aims to inspire state leaders on climate change. http://bit.ly/1dudAGV pic.twitter.com/qujtXmVQUH"";;;#;""593552858894569472"";https://twitter.com/routefifty/status/593552858894569472  ",,,,,"routefifty;2015-04-29 18:10;0;0;""Gov. Jerry Brown’s # emissions executive order aims to inspire state leaders on climate change. http://bit.ly/1dudAGV pic.twitter.com/qujtXmVQUH"";;;#;""593552858894569472"";https://twitter.com/routefifty/status/593552858894569472",,,
"StephanieChen00;2015-04-29 18:10;0;0;""Business leaders tell # California legislators: fighting # climatechange creates jobs http://bit.ly/1bfzgVr # UpLiftCA @ Greenlining"";;@;# # #;""593552852435349505"";https://twitter.com/StephanieChen00/status/593552852435349505 ",,,,,,,,,,,"StephanieChen00;2015-04-29 18:10;0;0;""Business leaders tell # California legislators: fighting # climatechange creates jobs http://bit.ly/1bfzgVr # UpLiftCA @ Greenlining"";;@;# # #;""593552852435349505"";https://twitter.com/StephanieChen00/status/593552852435349505  ",,,,,"StephanieChen00;2015-04-29 18:10;0;0;""Business leaders tell # California legislators: fighting # climatechange creates jobs http://bit.ly/1bfzgVr # UpLiftCA @ Greenlining"";;@;# # #;""593552852435349505"";https://twitter.com/StephanieChen00/status/593552852435349505",,,
"GreenL4L;2015-04-29 18:10;0;0;""More than half of hot extremes due to climate change http://swyy.co/shSXYpW  via @ ScienceDaily"";;@;;""593552847456841728"";https://twitter.com/GreenL4L/status/593552847456841728 ",,,,,,,,,,,"GreenL4L;2015-04-29 18:10;0;0;""More than half of hot extremes due to climate change http://swyy.co/shSXYpW  via @ ScienceDaily"";;@;;""593552847456841728"";https://twitter.com/GreenL4L/status/593552847456841728  ",,,,,"GreenL4L;2015-04-29 18:10;0;0;""More than half of hot extremes due to climate change http://swyy.co/shSXYpW  via @ ScienceDaily"";;@;;""593552847456841728"";https://twitter.com/GreenL4L/status/593552847456841728",,,
"phil0148;2015-04-29 18:10;0;0;""@ KYComer You don't have a chance! War on coal my ass - it is a war on climate change. I for one am sick of all the lying rhetoric."";;@;;""593552843744894976"";https://twitter.com/phil0148/status/593552843744894976 ",,,,,,,,,,,"phil0148;2015-04-29 18:10;0;0;""@ KYComer You don't have a chance! War on coal my ass - it is a war on climate change. I for one am sick of all the lying rhetoric."";;@;;""593552843744894976"";https://twitter.com/phil0148/status/593552843744894976  ",,,,,"phil0148;2015-04-29 18:10;0;0;""@ KYComer You don't have a chance! War on coal my ass - it is a war on climate change. I for one am sick of all the lying rhetoric."";;@;;""593552843744894976"";https://twitter.com/phil0148/status/593552843744894976",,,
"SolarBizInc;2015-04-29 18:09;0;0;""Climate change threat to coffee identified http://buff.ly/1zoqZKK"";;;;""593552685464444928"";https://twitter.com/SolarBizInc/status/593552685464444928 ",,,,,,,,,,,"SolarBizInc;2015-04-29 18:09;0;0;""Climate change threat to coffee identified http://buff.ly/1zoqZKK"";;;;""593552685464444928"";https://twitter.com/SolarBizInc/status/593552685464444928  ",,,,,"SolarBizInc;2015-04-29 18:09;0;0;""Climate change threat to coffee identified http://buff.ly/1zoqZKK"";;;;""593552685464444928"";https://twitter.com/SolarBizInc/status/593552685464444928",,,
"alexanderwhite;2015-04-29 18:09;1;0;""Peabody shows it is a toxic climate change denier. http://bit.ly/1IoSq90"";;;;""593552677658722304"";https://twitter.com/alexanderwhite/status/593552677658722304 ",,,,,,,,,,,"alexanderwhite;2015-04-29 18:09;1;0;""Peabody shows it is a toxic climate change denier. http://bit.ly/1IoSq90"";;;;""593552677658722304"";https://twitter.com/alexanderwhite/status/593552677658722304  ",,,,,"alexanderwhite;2015-04-29 18:09;1;0;""Peabody shows it is a toxic climate change denier. http://bit.ly/1IoSq90"";;;;""593552677658722304"";https://twitter.com/alexanderwhite/status/593552677658722304",,,
"Lib_Librarian;2015-04-29 18:09;32;24;""When you have Dems running a state  you get climate change leadership. When you have GOP running a state",,,,,,,,,,,"Lib_Librarian;2015-04-29 18:09;32;24;""When you have Dems running a state  you get climate change leadership. When you have GOP running a state  you get voter ID. Just saying."";;;;""593552654350950401"";https://twitter.com/Lib_Librarian/status/593552654350950401",,,,,"Lib_Librarian;2015-04-29 18:09;32;24;""When you have Dems running a state", you get climate change leadership. When you have GOP running a state," you get voter ID. Just saying."";;;;""593552654350950401"";https://twitter.com/Lib_Librarian/status/593552654350950401",
"KiniAlohaGuy;2015-04-29 18:09;0;0;""Pope attacked by # ClimateChange skeptics | via @ Telegraph http://www.telegraph.co.uk/news/worldnews/the-pope/11569839/Pope-attacked-by-climate-change-sceptics.html … # GlobalWarming is a Hoax"";;@;# #;""593552596268253184"";https://twitter.com/KiniAlohaGuy/status/593552596268253184 ",,,,,,,,,,,"KiniAlohaGuy;2015-04-29 18:09;0;0;""Pope attacked by # ClimateChange skeptics | via @ Telegraph http://www.telegraph.co.uk/news/worldnews/the-pope/11569839/Pope-attacked-by-climate-change-sceptics.html … # GlobalWarming is a Hoax"";;@;# #;""593552596268253184"";https://twitter.com/KiniAlohaGuy/status/593552596268253184  ",,,,,"KiniAlohaGuy;2015-04-29 18:09;0;0;""Pope attacked by # ClimateChange skeptics | via @ Telegraph http://www.telegraph.co.uk/news/worldnews/the-pope/11569839/Pope-attacked-by-climate-change-sceptics.html … # GlobalWarming is a Hoax"";;@;# #;""593552596268253184"";https://twitter.com/KiniAlohaGuy/status/593552596268253184",,,
"TalentsMomMLG;2015-04-29 18:09;5;3;""@martinhume # LookUp # Baltimore MDVADC &See # EPA # NOAA # NASA # climateChange # weatherModification # GeoEngineering 4/29pic.twitter.com/rPjPyGioGY"";;@martinhume;# # # # # # # #;""593552591054893057"";https://twitter.com/TalentsMomMLG/status/593552591054893057 ",,,,,,,,,,,"TalentsMomMLG;2015-04-29 18:09;5;3;""@martinhume # LookUp # Baltimore MDVADC &See # EPA # NOAA # NASA # climateChange # weatherModification # GeoEngineering 4/29pic.twitter.com/rPjPyGioGY"";;@martinhume;# # # # # # # #;""593552591054893057"";https://twitter.com/TalentsMomMLG/status/593552591054893057  ",,,,,"TalentsMomMLG;2015-04-29 18:09;5;3;""@martinhume # LookUp # Baltimore MDVADC &See # EPA # NOAA # NASA # climateChange # weatherModification # GeoEngineering 4/29pic.twitter.com/rPjPyGioGY"";;@martinhume;# # # # # # # #;""593552591054893057"";https://twitter.com/TalentsMomMLG/status/593552591054893057",,,
"SteveSGoddard;2015-04-29 18:08;1;1;""@ IgnatzLaird Belief in catastrophic climate change is a religion  and @ Pontifex is bringing it into the church."";;@ @;;""593552564756488192"";https://twitter.com/SteveSGoddard/status/593552564756488192",,,,,,,,,,,"SteveSGoddard;2015-04-29 18:08;1;1;""@ IgnatzLaird Belief in catastrophic climate change is a religion  and @ Pontifex is bringing it into the church."";;@ @;;""593552564756488192"";https://twitter.com/SteveSGoddard/status/593552564756488192 ",,,,,"SteveSGoddard;2015-04-29 18:08;1;1;""@ IgnatzLaird Belief in catastrophic climate change is a religion"," and @ Pontifex is bringing it into the church."";;@ @;;""593552564756488192"";https://twitter.com/SteveSGoddard/status/593552564756488192",,
